순번,정산ID,고유번호(ARS),정류장명,시도명,시군구명,읍면동명,경도(십진수 도_분) 표기,위도(십진수 도_분) 표기
291,8001324,43170,대덕중학교,대전광역시,유성구,신성동,127°22.7256'E,36°22.8118'N
292,8001325,43110,대덕중학교,대전광역시,유성구,신성동,127°22.7056'E,36°22.7977'N
293,8001326,43230,대덕터널입구,대전광역시,유성구,신성동,127°22.7754'E,36°23.3071'N
294,8001329,43140,연구단지네거리,대전광역시,유성구,신성동,127°22.6410'E,36°23.1496'N
295,8001330,43130,SK뷰아파트,대전광역시,유성구,신성동,127°22.5467'E,36°23.1323'N
296,8001331,44100,선비마을,대전광역시,유성구,전민동,127°23.8455'E,36°23.9716'N
297,8001332,44110,선비마을,대전광역시,유성구,전민동,127°23.8426'E,36°23.9837'N
298,8001333,45010,대동,대전광역시,유성구,구즉동,127°23.7306'E,36°28.7364'N
299,8001334,45000,대동,대전광역시,유성구,구즉동,127°23.7264'E,36°28.7346'N
300,8001335,45040,대동2통,대전광역시,유성구,구즉동,127°23.8284'E,36°29.0136'N
301,8001336,44980,대동1통,대전광역시,유성구,구즉동,127°23.7066'E,36°29.1180'N
302,8001337,44990,대동1통,대전광역시,유성구,구즉동,127°23.7098'E,36°29.1222'N
303,8001338,45030,대동,대전광역시,유성구,구즉동,127°23.7502'E,36°28.8594'N
304,8001339,45020,대동,대전광역시,유성구,구즉동,127°23.7456'E,36°28.8606'N
305,8001340,44890,대동금탄동입구,대전광역시,유성구,구즉동,127°23.2788'E,36°28.3263'N
306,8001341,44880,대동금탄동입구,대전광역시,유성구,구즉동,127°23.2770'E,36°28.3217'N
307,8001342,44970,대동보건소,대전광역시,유성구,구즉동,127°23.6994'E,36°28.5474'N
308,8001343,44960,대동보건소,대전광역시,유성구,구즉동,127°23.6958'E,36°28.5486'N
309,8001344,11200,새들뫼아파트,대전광역시,동구,대동,127°26.5841'E,36°19.6851'N
310,8001345,11230,충남중네거리,대전광역시,동구,대동,127°26.6523'E,36°19.6474'N
311,8001348,11180,대동역3번출구,대전광역시,동구,대동,127°26.5037'E,36°19.7437'N
312,8001349,11210,대동역7번출구,대전광역시,동구,대동,127°26.6237'E,36°19.8170'N
313,8001351,11220,펜타뷰아파트,대전광역시,동구,대동,127°26.6533'E,36°19.7265'N
314,8001352,11270,대동초등학교,대전광역시,동구,대동,127°26.8429'E,36°19.5722'N
315,8001353,21920,대문초등학교입구,대전광역시,중구,문화1동,127°24.0701'E,36°18.3440'N
316,8001354,21910,대문초등학교입구,대전광역시,중구,문화1동,127°24.0429'E,36°18.3586'N
317,8001355,21010,충대병원네거리,대전광역시,중구,대사동,127°24.9870'E,36°19.1333'N
318,8001356,21000,문화동하우스토리,대전광역시,중구,대사동,127°24.9582'E,36°19.1914'N
319,8001357,13680,오투그란데아파트,대전광역시,동구,산내동,127°27.8865'E,36°17.2286'N
320,8001358,13690,오투그란데아파트,대전광역시,동구,산내동,127°27.8825'E,36°17.2582'N
321,8001359,20370,대성중고등학교,대전광역시,중구,목동,127°24.5938'E,36°19.8815'N
322,8001360,20390,충남여중삼거리,대전광역시,중구,목동,127°24.6009'E,36°19.9271'N
323,8001362,13650,대성동,대전광역시,동구,산내동,127°27.7011'E,36°17.6462'N
324,8001363,13610,대성삼거리,대전광역시,동구,산내동,127°27.5757'E,36°17.7635'N
325,8001364,13600,대성삼거리,대전광역시,동구,산내동,127°27.5613'E,36°17.7778'N
326,8001365,12350,대성여자고등학교,대전광역시,동구,중앙동,127°26.3237'E,36°20.2196'N
327,8001366,12360,대성여자고등학교,대전광역시,동구,중앙동,127°26.2841'E,36°20.2467'N
328,8001368,30420,대아아파트,대전광역시,서구,도마1동,127°22.2134'E,36°19.5428'N
329,8001369,33500,대자연마을,대전광역시,서구,관저1동,127°20.2262'E,36°18.4125'N
330,8001370,23120,대자연아파트,대전광역시,중구,대사동,127°25.0254'E,36°18.9211'N
331,8001371,33490,대자연아파트,대전광역시,서구,관저1동,127°20.2137'E,36°18.4206'N
332,8001372,33520,대자연아파트,대전광역시,서구,관저1동,127°20.3066'E,36°18.2830'N
333,8001373,33530,대자연아파트후문,대전광역시,서구,관저1동,127°20.3439'E,36°18.4685'N
334,8001374,50600,대전산업단지삼거리,대전광역시,대덕구,대화동,127°25.2132'E,36°22.0890'N
335,8001375,50590,대전산업단지삼거리,대전광역시,대덕구,대화동,127°25.2008'E,36°22.1068'N
336,8001376,20700,대전고등학교,대전광역시,중구,대흥동,127°25.4597'E,36°19.3731'N
337,8001378,32350,대전광역시청,대전광역시,서구,둔산1동,127°23.0915'E,36°21.0669'N
338,8001379,11030,대전대학교,대전광역시,동구,용운동,127°27.6358'E,36°19.8420'N
339,8001380,32100,대전상공회의소,대전광역시,서구,둔산1동,127°22.7298'E,36°20.7764'N
340,8001381,10960,대전대학교입구,대전광역시,동구,용운동,127°27.4879'E,36°19.6907'N
341,8001382,11010,대전대학교입구,대전광역시,동구,용운동,127°27.5698'E,36°19.6824'N
342,8001383,11000,대전대학교입구,대전광역시,동구,용운동,127°27.5589'E,36°19.7247'N
343,8001384,11100,대전대학교,대전광역시,동구,용운동,127°27.8252'E,36°19.9608'N
344,8001385,20810,대흥동우체국,대전광역시,중구,대흥동,127°25.8354'E,36°19.5159'N
345,8001386,20820,대흥동우체국,대전광역시,중구,대흥동,127°25.9096'E,36°19.5208'N
346,8001387,20830,문창동보문교,대전광역시,중구,문창동,127°26.0823'E,36°19.2405'N
347,8001388,32690,도시철도공사앞,대전광역시,서구,월평1동,127°21.1221'E,36°21.0655'N
348,8001389,32720,도시철도공사앞,대전광역시,서구,월평1동,127°21.2893'E,36°21.0704'N
349,8001390,10850,판암차량기지,대전광역시,동구,판암1동,127°28.2836'E,36°19.2216'N
350,8001391,10840,판암차량기지,대전광역시,동구,판암1동,127°28.2938'E,36°19.2799'N
351,8001393,22650,오월드,대전광역시,중구,산성동,127°23.6983'E,36°17.4063'N
352,8001394,32380,대전예술의전당,대전광역시,서구,둔산1동,127°23.2002'E,36°21.8677'N
353,8001395,34730,대전예술의전당,대전광역시,서구,만년동,127°23.0695'E,36°21.8985'N
354,8001396,10240,천석교,대전광역시,동구,효동,127°26.5020'E,36°18.7427'N
355,8001397,10230,천석교,대전광역시,동구,효동,127°26.4907'E,36°18.7675'N
356,8001398,50290,대전병원,대전광역시,대덕구,오정동,127°25.0721'E,36°21.7506'N
357,8001399,50300,대전병원,대전광역시,대덕구,오정동,127°25.0978'E,36°21.7561'N
358,8001400,11610,대전보건대학,대전광역시,동구,가양1동,127°27.0527'E,36°20.9012'N
359,8001401,11630,대전보건대학,대전광역시,동구,가양1동,127°27.0695'E,36°20.8986'N
360,8001402,11680,대전보건대학,대전광역시,동구,가양1동,127°27.2386'E,36°20.9121'N
361,8001403,11670,대전보건대학,대전광역시,동구,가양1동,127°27.2276'E,36°20.9058'N
362,8001404,20200,대전세무서,대전광역시,중구,은행선화동,127°25.1728'E,36°19.8460'N
363,8001405,20180,대전세무서,대전광역시,중구,은행선화동,127°25.1539'E,36°19.8531'N
364,8001406,50360,대전신학대학교,대전광역시,대덕구,오정동,127°25.4512'E,36°21.0662'N
365,8001407,53340,대전신학대학교,대전광역시,대덕구,오정동,127°25.4844'E,36°21.0623'N
366,8001408,20250,대전여상,대전광역시,중구,은행선화동,127°25.2624'E,36°19.9405'N
367,8001409,20230,대전여상,대전광역시,중구,은행선화동,127°25.2467'E,36°19.9767'N
368,8001410,22120,대전국제통상고,대전광역시,중구,문화1동,127°24.5106'E,36°18.7913'N
369,8001411,22090,대전국제통상고,대전광역시,중구,문화1동,127°24.4944'E,36°18.7913'N
370,8001412,10040,대전역/역전시장,대전광역시,동구,중앙동,127°26.0208'E,36°19.7716'N
371,8001413,12460,대전역,대전광역시,동구,중앙동,127°25.8653'E,36°19.8277'N
372,8001414,12470,대전역,대전광역시,동구,중앙동,127°25.9168'E,36°19.8488'N
373,8001415,14230,대전역네거리,대전광역시,동구,중앙동,127°25.9112'E,36°19.8625'N
374,8001417,12410,대전역,대전광역시,동구,중앙동,127°25.9431'E,36°19.9171'N
375,8001418,12400,대전역,대전광역시,동구,중앙동,127°25.9278'E,36°19.9523'N
376,8001419,12390,대전역,대전광역시,동구,중앙동,127°25.9034'E,36°19.9642'N
377,8001420,12370,대전역,대전광역시,동구,중앙동,127°25.8843'E,36°20.0062'N
378,8001421,10010,대전역/중앙시장,대전광역시,동구,중앙동,127°25.9984'E,36°19.7728'N
379,8001422,11420,대전역동광장,대전광역시,동구,중앙동,127°26.3245'E,36°20.0098'N
380,8001423,52060,대전이문고,대전광역시,대덕구,석봉동,127°25.3241'E,36°26.7886'N
381,8001424,52070,대전이문고,대전광역시,대덕구,석봉동,127°25.3427'E,36°26.7848'N
382,8001425,32750,대전일보사,대전광역시,서구,월평1동,127°21.6404'E,36°21.2174'N
383,8001426,32760,대전일보사,대전광역시,서구,월평1동,127°21.7045'E,36°21.2502'N
384,8001427,51160,근로복지공단대전병원,대전광역시,대덕구,법1동,127°25.7296'E,36°22.0328'N
385,8001428,20710,대전중학교,대전광역시,중구,대흥동,127°25.4716'E,36°19.2003'N
386,8001429,20690,대전중학교,대전광역시,중구,대흥동,127°25.4536'E,36°19.1974'N
387,8001430,51140,대덕소방서,대전광역시,대덕구,법1동,127°25.7028'E,36°22.3288'N
388,8001431,42890,대전지방기상청,대전광역시,유성구,온천2동,127°22.2609'E,36°22.1959'N
389,8001432,42900,대전지방기상청,대전광역시,유성구,온천2동,127°22.2764'E,36°22.1927'N
390,8001433,53050,철도차량정비단,대전광역시,대덕구,덕암동,127°25.5439'E,36°25.5580'N
391,8001436,22590,산성도서관,대전광역시,중구,산성동,127°23.2052'E,36°17.7447'N
392,8001437,22600,산성도서관,대전광역시,중구,산성동,127°23.2297'E,36°17.7555'N
393,8001438,40290,대정2통,대전광역시,유성구,진잠동,127°18.9232'E,36°18.9338'N
394,8001439,40260,대정동,대전광역시,유성구,진잠동,127°18.8209'E,36°19.1847'N
395,8001440,40270,대정동,대전광역시,유성구,진잠동,127°18.8450'E,36°19.1697'N
396,8001441,20260,대종로네거리,대전광역시,중구,은행선화동,127°25.2636'E,36°20.0465'N
397,8001442,20240,대종로네거리,대전광역시,중구,은행선화동,127°25.2588'E,36°20.0627'N
398,8001443,11590,대주파크빌,대전광역시,동구,가양1동,127°26.8814'E,36°20.5581'N
399,8001444,11600,대주파크빌,대전광역시,동구,자양동,127°26.9666'E,36°20.5872'N
400,8001445,11330,대주파크빌,대전광역시,동구,자양동,127°26.9276'E,36°20.5438'N
401,8001446,52780,대청댐,대전광역시,대덕구,신탄진동,127°28.3650'E,36°28.2396'N
402,8001447,13050,대청동주민센터,대전광역시,동구,대청동,127°29.5828'E,36°20.6004'N
403,8001448,12520,대청호자연생태관,대전광역시,동구,대청동,127°28.3291'E,36°22.4249'N
404,8001449,12540,대청호자연생태관,대전광역시,동구,대청동,127°28.3271'E,36°22.4134'N
405,8001450,33640,대추벌,대전광역시,서구,기성동,127°19.9768'E,36°15.9239'N
406,8001451,33650,대추벌,대전광역시,서구,기성동,127°19.9824'E,36°15.9274'N
407,8001452,32430,둥지네거리,대전광역시,서구,둔산1동,127°23.3596'E,36°21.5701'N
408,8001453,50690,대한통운,대전광역시,대덕구,회덕동,127°25.4219'E,36°22.8218'N
409,8001454,50700,대한통운,대전광역시,대덕구,회덕동,127°25.4740'E,36°22.8328'N
410,8001455,50710,대한통운종점,대전광역시,대덕구,회덕동,127°25.5372'E,36°23.0118'N
411,8001457,50270,대화동고개,대전광역시,대덕구,오정동,127°25.0471'E,36°21.6482'N
412,8001458,50570,대화동육교,대전광역시,대덕구,대화동,127°25.1442'E,36°21.9299'N
413,8001459,50480,대화동행정복지센터,대전광역시,대덕구,대화동,127°24.6665'E,36°22.0346'N
414,8001460,50530,대화동행정복지센터,대전광역시,대덕구,대화동,127°24.7173'E,36°22.0360'N
415,8001461,20750,대흥네거리,대전광역시,중구,대흥동,127°25.5775'E,36°19.4299'N
416,8001462,20770,대흥네거리,대전광역시,중구,대흥동,127°25.6290'E,36°19.4297'N
417,8001463,20780,대흥동성당,대전광역시,중구,대흥동,127°25.6506'E,36°19.5686'N
418,8001464,20760,대흥동성당,대전광역시,중구,대흥동,127°25.5975'E,36°19.6220'N
419,8001465,13590,은어송중학교입구,대전광역시,동구,산내동,127°27.5009'E,36°17.9308'N
420,8001467,13570,하늘채2차아파트,대전광역시,동구,산내동,127°27.5288'E,36°17.9066'N
421,8001470,13920,삼괴동/덕산마을,대전광역시,동구,산내동,127°28.7473'E,36°15.4850'N
422,8001471,13910,삼괴동/송촌마을,대전광역시,동구,산내동,127°28.6841'E,36°15.2888'N
423,8001472,13930,삼괴동/덕산마을,대전광역시,동구,산내동,127°28.7367'E,36°15.4506'N
424,8001473,52330,덕암동주민센터,대전광역시,대덕구,덕암동,127°25.5898'E,36°26.3132'N
425,8001474,52340,덕암동주민센터,대전광역시,대덕구,덕암동,127°25.5907'E,36°26.2739'N
426,8001475,52090,덕암동,대전광역시,대덕구,덕암동,127°25.4383'E,36°26.7050'N
427,8001476,52240,덕암우체국,대전광역시,대덕구,덕암동,127°25.3152'E,36°26.0492'N
428,8001477,52050,덕암우체국,대전광역시,대덕구,덕암동,127°25.3099'E,36°26.0771'N
429,8001478,52290,행복한마을아파트,대전광역시,대덕구,덕암동,127°25.3930'E,36°26.2799'N
430,8001479,52080,행복한마을아파트,대전광역시,대덕구,덕암동,127°25.3826'E,36°26.2884'N
431,8001480,22990,도리뫼,대전광역시,중구,산성동,127°24.4546'E,36°13.9738'N
432,8001481,23000,도리뫼,대전광역시,중구,산성동,127°24.4652'E,36°13.9740'N
433,8001482,30790,도마교,대전광역시,서구,도마1동,127°22.9990'E,36°18.6953'N
434,8001483,30780,도마교,대전광역시,서구,도마1동,127°23.0342'E,36°18.6955'N
435,8001484,22320,머티네거리,대전광역시,중구,산성동,127°23.2609'E,36°18.5516'N
436,8001485,22350,머티네거리,대전광역시,중구,산성동,127°23.3233'E,36°18.6060'N
437,8001486,22360,머티네거리,대전광역시,중구,산성동,127°23.3299'E,36°18.6846'N
438,8001487,30740,도마네거리,대전광역시,서구,도마1동,127°22.9023'E,36°18.7497'N
439,8001488,30720,도마네거리,대전광역시,서구,도마1동,127°22.8497'E,36°18.7588'N
440,8001489,30750,도마네거리,대전광역시,서구,도마1동,127°22.9014'E,36°18.8180'N
441,8001490,30730,도마네거리,대전광역시,서구,도마1동,127°22.8761'E,36°18.8283'N
442,8001491,30710,도마1동행정복지센터,대전광역시,서구,도마1동,127°22.7522'E,36°18.9237'N
443,8001492,30770,도마시장,대전광역시,서구,도마1동,127°23.0345'E,36°18.8787'N
444,8001493,30760,도마시장,대전광역시,서구,도마1동,127°23.0104'E,36°18.8883'N
445,8001494,30700,도마1동행정복지센터,대전광역시,서구,도마1동,127°22.7487'E,36°18.8825'N
446,8001495,30520,도마중학교,대전광역시,서구,도마1동,127°22.4049'E,36°19.0717'N
447,8001496,30550,도마중학교,대전광역시,서구,도마1동,127°22.4231'E,36°19.1868'N
448,8001497,31010,도산서원,대전광역시,서구,용문동,127°23.9770'E,36°20.5800'N
449,8001498,31250,도산서원,대전광역시,서구,탄방동,127°23.9798'E,36°20.6077'N
450,8001499,51610,금성백조아파트,대전광역시,대덕구,비래동,127°27.0302'E,36°21.5033'N
451,8001500,51600,금성백조아파트,대전광역시,대덕구,비래동,127°27.0071'E,36°21.4991'N
